id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7133073,User Profile Image Studio in thehe,10763584,Pouria,,Nob Hill,37.79141271685577,-122.40942352253606,Entire home/apt,90,2,7,2016-10-20,0.34,1,0
6952855,Top Floor in the Heart of Classic San Francisco,4589971,Trevor,,Nob Hill,37.79081948541958,-122.41689171305316,Entire home/apt,195,2,42,2017-09-04,2.57,1,188
13603944,New - 30 Day Min - Cozy room in 3 bd 1 bath (7),43800537,Keith And Lisa,,Nob Hill,37.79014849033731,-122.41519368383501,Private room,99,27,5,2017-08-08,0.43,2,178
1841832,Beautiful Immaculate Nob Hill Condo,3192044,Ac,,Nob Hill,37.79492885181891,-122.4151764641649,Entire home/apt,139,2,183,2017-10-01,3.83,1,57
4037590,NobHill Penthouse-Top View&Location,20871995,Randy,,Nob Hill,37.79706916058915,-122.4105065515515,Entire home/apt,9000,30,2,2016-09-22,0.11,1,111
18509661,Room in renovated Nob Hill apt... walk everywhere!,71122356,Vir,,Nob Hill,37.79648788790857,-122.41302908518907,Private room,75,3,2,2017-06-25,0.53,1,0
2104437,"BIG room, Views & Roof Deck with 5/5 STAR reviews!",2682061,Jose,,Nob Hill,37.79549706543274,-122.41105811304496,Private room,120,30,40,2017-09-03,1.34,4,345
8276435,Room /desk in Nob Hill (Dreamforce),10334206,Ryan,,Nob Hill,37.79247953232351,-122.4173653911242,Private room,359,3,1,2015-09-18,0.04,2,0
5840328,Nob Hill Studio,30324223,Frank,,Nob Hill,37.79152903546706,-122.41596831376013,Entire home/apt,200,1,1,2015-04-23,0.03,1,0
12852960,Wyndham 1 BR Condo in October,70081060,Jeffrey,,Nob Hill,37.78981175312286,-122.4118875021547,Entire home/apt,399,2,2,2017-08-06,0.26,2,0
19751715,Beautiful Bright 1 Bed amazing!,2991715,Aime,,Nob Hill,37.793006143290356,-122.41516629961887,Entire home/apt,150,3,1,2017-07-27,0.44,1,290
19964852,Private Bedroom in Beautiful Nob Hill Apartment,1203808,Justin,,Nob Hill,37.79492545171701,-122.41952193341054,Private room,79,1,1,2017-09-07,1,3,10
10298652,Spacious & modern 3br/2ba with deck,37627650,Kesar,,Nob Hill,37.792811937764235,-122.42060418304919,Entire home/apt,2250,2,0,,,1,0
16557842,Top of the world with Amazing Views,36144191,Kevin,,Nob Hill,37.79535340974743,-122.41248417621415,Entire home/apt,399,2,2,2017-01-27,0.23,1,0
2677798,Private Bedroom on top of Nob Hill!,13507498,David & Maritsa,,Nob Hill,37.79510898421973,-122.41412855038985,Private room,140,1,0,,,2,0
4401445,Spectacular Nob Hill Penthouse! ,22847734,Paul,,Nob Hill,37.792551577126474,-122.41290168479037,Entire home/apt,800,4,28,2017-09-24,0.84,1,70
19180099,Beautiful room with the View. Great location,2120732,Michael,,Nob Hill,37.78968464085369,-122.4189811480839,Private room,89,1,1,2017-07-15,0.37,1,8
1764111,Room in the Center of the City,8141416,Eric,,Nob Hill,37.791921778553,-122.41455779206657,Private room,80,1,0,,,1,87
19950597,Huge Master Bedroom in Nob Hill,1203808,Justin,,Nob Hill,37.794055657768446,-122.41927175496389,Private room,169,3,4,2017-09-04,1.85,3,81
17459003,Charming Private Room in Nob Hill,41089817,Genevieve,,Nob Hill,37.79379584963929,-122.41736181065802,Private room,87,1,11,2017-09-20,1.53,1,90
11480301,Panorama GoldenGate View Nob Hill,60420765,Eric,,Nob Hill,37.79304941548427,-122.4185647308473,Entire home/apt,300,1,0,,,1,0
7728785,An Urban Retreat in Prime Location!,849921,Justin,,Nob Hill,37.794727736556716,-122.41093780071616,Entire home/apt,250,3,1,2015-08-31,0.04,2,0
13332150,Charming Room with Cable Car Views in Chinatown,23668677,Akber,,Nob Hill,37.79685821792729,-122.41147425155299,Entire home/apt,90,3,41,2017-10-01,2.63,1,36
14053493,Private Room next to Polk Street,123142,Ariana,,Nob Hill,37.78974847883726,-122.41794228278556,Private room,95,2,0,,,1,0
10812780,Charming Studio in Nob Hill,2734502,Ginny,,Nob Hill,37.79236124597725,-122.41256007301783,Entire home/apt,200,2,3,2016-05-06,0.16,1,274
19099875,Nob Hill Elegance in City Center,133427634,Chen,,Nob Hill,37.79081546135603,-122.41486907712539,Entire home/apt,200,2,6,2017-08-20,1.80,1,123
4646954,Charming 1 BD located in central SF,21112142,Tiffany,,Nob Hill,37.790346388063796,-122.41555542510423,Entire home/apt,200,1,4,2017-07-08,0.44,1,31
8385246,Beautiful 2 Bed Remodeled Art Space,44185900,Michael,,Nob Hill,37.793359986017634,-122.41549763390911,Entire home/apt,167,30,14,2016-09-17,0.58,1,340
1110346,"Chic,Central,Priv.Bath Room",4758567,Stella,,Nob Hill,37.791493201425475,-122.41528775402921,Private room,98,2,165,2017-09-26,3.25,1,78
8090484,Beautiful apartment in Nob Hill,5678153,Syrus,,Nob Hill,37.79248231083746,-122.41843518724569,Entire home/apt,120,3,5,2016-03-17,0.20,1,0
18274764,Bright large apartment in heart of nob hill,694309,Harry,,Nob Hill,37.79289686714347,-122.41383044390611,Entire home/apt,270,2,28,2017-09-26,5.60,1,203
11535883,Cozy room in Beautiful Neighborhood,9619661,Dan,,Nob Hill,37.792943387644556,-122.41177298032615,Private room,100,1,0,,,2,0
10614319,3BD Classic Nob Hill Apartment,1301972,Saam,,Nob Hill,37.79568070507597,-122.41966327593327,Entire home/apt,425,3,1,2016-02-08,0.05,1,0
8153369,2 Bedroom apartment for Rent,4981102,Michael,,Nob Hill,37.794589807726084,-122.41387774077758,Entire home/apt,170,3,1,2015-10-09,0.04,1,0
9314084,Nob Hill Cozy Room in SF,23866858,Hannah,,Nob Hill,37.79057871986425,-122.41545548464819,Private room,77,1,1,2015-12-06,0.04,2,0
17760993,Wyndham Canterbury 1 Bedroom Deluxe (2),67373986,Resort,,Nob Hill,37.78961323967081,-122.41354526834527,Entire home/apt,270,2,4,2017-07-13,0.66,7,335
15523581,Private Cozy Room in Russian Hill,22260477,Vikash,,Nob Hill,37.79493241656232,-122.41982037579794,Private room,69,2,34,2017-09-25,3.15,1,24
9897689,Cozy 1BR Apt in Nob Hill,1523679,Nobel,,Nob Hill,37.79492398057162,-122.41896808137264,Entire home/apt,150,3,35,2017-09-14,1.67,1,348
9510668,Polk Street Room,21299177,Robert,,Nob Hill,37.7914294334343,-122.42101662493089,Private room,140,1,1,2015-11-21,0.04,1,0
10698006,Classic SF 2-Bedroom Apartment,15153416,Kristen,,Nob Hill,37.79351712526596,-122.4207943594057,Entire home/apt,180,1,0,,,1,0
18103749,30 Day Min - Remodeled 2 bedroom Nob Hill,828220,Leland Keith,,Nob Hill,37.791545257147696,-122.41217205839142,Entire home/apt,125,25,2,2017-09-04,1.02,3,141
13418070,Centrally located Nob Hill bedroom!!,29183467,Naomi,,Nob Hill,37.79124175885663,-122.41810942000441,Private room,85,2,8,2016-11-14,0.53,2,0
2544937,Stunning Three Bedroom Condo,1183660,Ross,,Nob Hill,37.79251482565394,-122.41310511305535,Entire home/apt,2700,3,6,2016-03-22,0.15,1,15
2441167,Sunny Furnished Studio on Nobhill with 2 Cats,6848197,Jung Amy,,Nob Hill,37.79402873934257,-122.41395360878667,Entire home/apt,100,2,15,2017-09-14,0.65,1,25
8322485,1 Bedroom For DreamForce,9895052,Francesco,,Nob Hill,37.793155297920435,-122.41756923128564,Private room,125,2,0,,,2,0
7842474,Great Studio in Nob Hill,16684028,Michael,,Nob Hill,37.79005270464226,-122.41719916846569,Entire home/apt,200,2,4,2016-05-28,0.16,1,21
2356531,The city at your doorstep,5101368,Honoria,,Nob Hill,37.79100025693609,-122.4187021686927,Entire home/apt,160,3,229,2017-09-14,5.27,1,261
16088064,"Sunny Top Floor Large Flat 5 bed/3 bath, Nob Hill.",75323230,Joe,,Nob Hill,37.79021557905879,-122.41632328481008,Entire home/apt,600,2,45,2017-09-24,4.61,2,313
4045632,Room with a Cable car view,20130105,Clark,,Nob Hill,37.79495196193368,-122.41219797168964,Private room,95,1,219,2017-09-16,5.85,1,144
1713391,Cozy + Bright Nob Hill 1BR,3798491,Nicole,,Nob Hill,37.79430063442989,-122.41992567934086,Entire home/apt,225,3,112,2017-09-22,2.38,1,70
3522119,Modern 1 bedroom in Nob Hill,17736231,Katya,,Nob Hill,37.79291507750877,-122.41775734939442,Entire home/apt,200,3,117,2017-09-16,3.00,1,314
8921611,Wyndham Canterbury 1 Bedroom Deluxe,46654563,Victoria,,Nob Hill,37.78955089139038,-122.41391892794077,Entire home/apt,600,3,0,,,1,0
10930648,"",43817664,Saki,,Nob Hill,37.79550977520054,-122.41868585244276,Private room,60,1,1,2016-02-20,0.05,1,0
12154878,Nob Hill Bungalow,65266850,Jim,,Nob Hill,37.79514686106756,-122.4190939059439,Entire home/apt,130,2,82,2017-09-09,5.11,1,110
6338562,Private Floor 3-Level New Townhome!,3840687,Chris,,Nob Hill,37.79256310011357,-122.42135026661083,Private room,200,140,2,2015-09-18,0.08,1,365
8758432,Spacious bedroom in the heart of SF,22412759,Jibran,,Nob Hill,37.792646802119364,-122.41909002031637,Private room,71,10,1,2016-02-14,0.05,1,0
13751291,Beautiful bedroom in the heart of Nob Hill,3634112,Zoheb,,Nob Hill,37.79230336047891,-122.41836804232592,Private room,73,1,1,2016-06-29,0.07,1,0
1195173,Walking Distance to Downtown!,6531356,Jennifer,,Nob Hill,37.79267720512189,-122.41532307650849,Private room,70,30,18,2016-04-07,0.35,1,302
10861735,Stunning Nob Hill Studio,56265129,Steve,,Nob Hill,37.79253473797162,-122.41061246387045,Entire home/apt,250,2,0,,,1,0
2449024,Nob Hill 2BR by Cable Car,1091811,Sean,,Nob Hill,37.79122142297282,-122.41554255848067,Entire home/apt,210,1,13,2015-08-10,0.30,12,0
18119782,30 Day min - Remodeled 3 bd/1 Bath - Entire unit,828220,Leland Keith,,Nob Hill,37.79072858091008,-122.41374035519414,Entire home/apt,100,25,1,2017-05-21,0.22,3,330
5666413,Nob Hill Hideaway 1,13471395,Josh,,Nob Hill,37.79077951326273,-122.40934721429278,Entire home/apt,110,30,5,2017-05-30,0.18,3,267
17151560,Apartment right in the heart of San Francisco!,8312729,Emily,,Nob Hill,37.795081669327416,-122.4117796054263,Entire home/apt,95,2,1,2017-02-22,0.13,1,0
19199564,Sunny bedroom in great location,134323666,Chloe,,Nob Hill,37.79140620231734,-122.4109400059563,Private room,78,3,0,,,1,0
8116322,2bd Nob Hill Apt - Conv. Location,42857464,Urmi,,Nob Hill,37.79083578772394,-122.4137611982248,Entire home/apt,300,1,0,,,1,0
17172909,Bedroom near downtown,24385607,Peter,,Nob Hill,37.790362190488636,-122.41411830958413,Private room,99,1,0,,,1,0
19904931,Centrally Located Studio,54673052,Dylan,,Nob Hill,37.79659483108448,-122.41603051285597,Entire home/apt,113,1,3,2017-09-13,3,1,86
11207956,Private Studio in the Center of Nob Hill,4140065,Michelle,,Nob Hill,37.79054879463138,-122.41528166848643,Entire home/apt,100,3,4,2017-03-04,0.37,1,4
10615018,New apartment in prime spot!,21449569,Amanda,,Nob Hill,37.79497418083014,-122.41592076966303,Private room,129,3,29,2017-09-22,1.45,1,63
1660611,Charming 1 Bedroom Apartment,1091811,Sean,,Nob Hill,37.79335064605929,-122.42159302605978,Entire home/apt,120,1,21,2017-06-21,0.43,12,0
9709799,1 Bedroom Apartment  Sunny Bright Perfect Location,13239278,J,,Nob Hill,37.790645801822336,-122.41522306786342,Entire home/apt,225,1,9,2016-10-23,0.47,1,0
9827641,Beautiful large room in Nob Hill,9489878,Emanuel,,Nob Hill,37.79392855666365,-122.4207793728521,Private room,100,1,6,2017-01-08,0.52,2,0
15585040,comfortable one bedroom,7805437,Yelena,,Nob Hill,37.79377195114492,-122.4209936062484,Entire home/apt,205,3,17,2017-09-26,1.71,1,72
20690699,Beautiful SF Style 1 Bd in the Heart of the City!,148078097,Kat,,Nob Hill,37.79298168832243,-122.41882657314378,Entire home/apt,245,2,0,,,1,0
6993593,A Victorian Beauty on Nob Hill in San Francisco,36668744,John,,Nob Hill,37.79569442370353,-122.41708197252399,Private room,165,2,108,2017-09-15,3.92,2,65
8926150,Remodeled 1 Bedroom-Great Location,46677062,Dave,,Nob Hill,37.79583665026897,-122.41048270585904,Entire home/apt,145,30,8,2017-08-17,0.34,1,297
11973518,A Nob Hill Modern Apartment,10298264,Hadi,,Nob Hill,37.793830396451575,-122.4182834979778,Private room,129,1,39,2017-09-14,2.14,1,70
14709616,"Clean, bright, & perfect location - 1 bedroom",91509946,Rachel,,Nob Hill,37.79498970630555,-122.4176116146951,Entire home/apt,245,2,3,2016-12-27,0.22,1,0
10139068,Charming Nob Hill Apartment,52032557,Jenny,,Nob Hill,37.79278567722487,-122.41661863658344,Entire home/apt,200,30,25,2017-08-23,1.26,1,0
19624742,Sunny 1 BR Apt at top of Nob Hill,7727915,Matt,,Nob Hill,37.79150116006724,-122.41566639520231,Entire home/apt,120,7,0,,,1,0
19684202,LUXE NOB HILL CHARMER WITH EPIC VIEWS,19585928,Eleni,,Nob Hill,37.79182243165163,-122.41516061478161,Entire home/apt,311,2,10,2017-09-23,5.26,1,10
19499099,TINY HOUSE ON NOB HILL,136792470,Carmen,,Nob Hill,37.79543311740913,-122.41066646749125,Entire home/apt,325,1,1,2017-07-17,0.38,2,159
8986011,2 bd/2 bath Nob Hill with view!,46943969,Laurie,,Nob Hill,37.79656407072242,-122.41330381326412,Entire home/apt,300,1,2,2016-02-07,0.09,1,0
3830608,Union Square High-Rise with Views!,18776658,Alex & Liza,,Nob Hill,37.7906029656384,-122.41364577266641,Entire home/apt,209,3,3,2015-05-24,0.08,2,0
9433478,Lovely Modern 2 Bedroom-Location!,48895257,Rad,,Nob Hill,37.79428449642518,-122.41336303390972,Entire home/apt,175,30,1,2015-11-20,0.04,1,365
717046,The Cat Kingdom - a Nob Hill Gem,3696974,Gavin,,Nob Hill,37.790968617598665,-122.4196438926666,Entire home/apt,200,2,7,2014-04-22,0.12,1,0
11058546,Hidden Gem in Nob Hill,29831632,Chelsea,,Nob Hill,37.79568722156331,-122.41094848478787,Private room,200,1,0,,,1,0
19507636,Nob Hill Bedroom,8268784,Travis,,Nob Hill,37.79052902872865,-122.41729949727981,Private room,150,1,0,,,1,0
19441673,"Charming Nob Hill Studio, Close to Everything",26258035,Jay,,Nob Hill,37.79022900671617,-122.41330878319127,Entire home/apt,160,2,5,2017-09-24,1.60,1,24
10432527,"Modern, Luxury Condo - Nob Hill",53735881,Sheng,,Nob Hill,37.79037483096166,-122.41368633669747,Private room,120,2,2,2016-05-01,0.10,1,0
5160242,"Cool Private Room, Walk Everywhere",2763759,Ivan,,Nob Hill,37.791648879697824,-122.41775072340882,Private room,149,20,10,2015-09-21,0.32,2,89
19929006,Treehouse in Nob Hill,6529852,Roxie,,Nob Hill,37.79539387329955,-122.41357347150924,Private room,85,2,4,2017-09-25,2.31,1,15
10743757,Super Bowl 50 Apt. Nob Hill $375,49965056,John And Judy,,Nob Hill,37.792543494062514,-122.40975558752044,Entire home/apt,375,3,0,,,1,0
17084304,Nob Hill 1908 Treasure,30762386,Brian,,Nob Hill,37.79482684648333,-122.41622861446197,Private room,600,7,0,,,1,349
18853665,Beautiful Studio in the centre of San Francisco,110733985,Alex,,Nob Hill,37.79046733654849,-122.41588698776282,Entire home/apt,110,21,0,,,1,60
19115685,Private room in spacious apartment on Polk Street,133574021,Paige,,Nob Hill,37.79543710012112,-122.42032241832625,Private room,110,3,0,,,1,0
11021928,Charming Russian Hill Apartment,51970757,Bucky,,Nob Hill,37.79648741679665,-122.4133696430414,Entire home/apt,200,1,0,,,2,0
3354004,1 Bedroom North Beach SF,12265488,Pete,,Nob Hill,37.79576823173479,-122.41141312499445,Private room,65,30,28,2017-08-05,0.97,1,299
2333234,"Sunny, Clean, Charming Nob Hill Apt",6827338,Lauren,,Nob Hill,37.793854480162416,-122.41171072706565,Entire home/apt,200,3,32,2015-11-17,0.73,1,0
10906958,Artist apartment,44535758,Kevin,,Nob Hill,37.793604437896526,-122.41998952721514,Entire home/apt,250,1,33,2017-01-30,1.79,1,0
798014,Beautiful Nob Hill Apt w/ Bay View,2441328,Curtis,,Nob Hill,37.791271081427375,-122.42220718838487,Entire home/apt,395,2,15,2015-04-17,0.26,1,81
16333422,Spacious Nob Hill Townhouse with private roof deck,2671534,Michael,,Nob Hill,37.79097471386895,-122.41526514203633,Entire home/apt,900,5,0,,,1,0
19475393,Studio in Nob Hill,26932152,Shelley,,Nob Hill,37.79060238526797,-122.41078000235542,Entire home/apt,150,3,2,2017-08-01,0.66,1,0
16860979,Centrally located apartment in SF!,39767028,Esau,,Nob Hill,37.79459002619645,-122.41260957638043,Private room,150,2,0,,,2,0
9880029,Live like a San Franciscan in Historic Nob Hill,33672355,Madison,,Nob Hill,37.791010411853264,-122.41413473481529,Entire home/apt,175,5,1,2017-09-15,1,1,0
7368176,Vintage Studio in Heart of the City,38608298,Mariah,,Nob Hill,37.792078283139354,-122.41597724052781,Entire home/apt,195,2,4,2016-02-18,0.15,1,0
12463556,"Luxurious, Modern Bedroom, Views.",13499994,Nick,,Nob Hill,37.79439219610255,-122.41104660188837,Private room,150,1,3,2017-06-21,0.18,4,331
12463547,"Luxurious, Modern Bedroom, Views-",13499994,Nick,,Nob Hill,37.79578852375467,-122.41113613808496,Private room,150,1,2,2016-05-25,0.12,4,293
1502017,Quiet Studio in the Middle of SF,8025508,Julie,,Nob Hill,37.789227473803436,-122.41651123834065,Entire home/apt,125,1,3,2015-09-18,0.09,1,0
6132191,"Luxurious, Modern, Views, Nob Hill",13499994,Nick,,Nob Hill,37.79632489762685,-122.41190680911153,Entire home/apt,499,1,25,2017-08-27,0.97,4,15
20228788,Charming Vintage flat on Cable Car Ally,42551507,Clint,,Nob Hill,37.794529963090376,-122.4105202656074,Entire home/apt,220,2,0,,,1,27
5774421,"Amazing Location, Walk Everywhere",2763759,Ivan,,Nob Hill,37.79029879280617,-122.41644312500176,Entire home/apt,199,4,5,2015-10-08,0.18,2,269
10729985,Contemporary Home with SF Charm,14647792,Kim-Mai,,Nob Hill,37.79439702706459,-122.41863982581411,Entire home/apt,360,1,0,,,1,0
9710037,"Nob Hill Beauty, views of the GG",915747,Dominique,,Nob Hill,37.793687865181774,-122.41910931500014,Entire home/apt,500,2,0,,,1,0
18672833,Amazing 1 bedroom apartment on top of Nob Hill!,14654989,Vlada,,Nob Hill,37.79608381251041,-122.41713012362649,Entire home/apt,160,3,2,2017-09-17,0.72,1,52
13095952,"Beautiful, Clean and Cozy Apartment in Nob Hill",72722573,Eamonn,,Nob Hill,37.79601577033377,-122.41002844822331,Entire home/apt,219,3,61,2017-09-30,3.79,1,144
8612967,Gorgeous & Modern Nob Hill Flat,45309463,Laurie,,Nob Hill,37.79551651476681,-122.41064979315011,Entire home/apt,499,1,23,2017-09-10,1.04,1,27
8612964,Nob Hill gem with great view,45309506,Jessica,,Nob Hill,37.79307770797046,-122.41481262057246,Entire home/apt,220,2,4,2016-02-17,0.18,1,0
7989636,Top floor unit-priv. bath & parking,5471226,Lindy,,Nob Hill,37.79616578501585,-122.4123603861482,Private room,130,3,198,2017-09-29,7.71,1,96
16888580,"Brand New Luxury Residency near Union Squre, Fi-Di",61116037,Jackie,,Nob Hill,37.79539046664848,-122.41541186754081,Entire home/apt,345,1,53,2017-09-12,6.33,1,13
9398514,Stunning Studio in the Heart of San Francisco,17515511,Elyesaf,,Nob Hill,37.790537199565705,-122.41449504753035,Entire home/apt,180,1,1,2017-09-03,1,1,15
2140313,SF Nob Hill Victorian Apt,10923002,Stephanie,,Nob Hill,37.79294726759275,-122.41662642304178,Entire home/apt,165,30,25,2017-08-20,0.57,1,53
9463936,Historic SF Parlor SuiteB,23593310,Meimei,,Nob Hill,37.792374707675535,-122.40928824137741,Entire home/apt,195,3,3,2017-05-08,0.15,7,0
12249865,Inspiring Studio in the heart of SF,28696186,Lana,,Nob Hill,37.792598710247745,-122.42041515048362,Entire home/apt,127,1,0,,,1,0
20888699,"Comfortable Room, New Home! A Short walk to FiDi!",27368404,Eddie,,Nob Hill,37.79645297749246,-122.41091732068475,Private room,125,2,0,,,1,69
9814508,Super Bowl Accommodation Nob Hill,47745581,Janice,,Nob Hill,37.7917941202742,-122.41288139601494,Private room,400,4,0,,,1,0
16443034,"Cozy, Comfy and Quiet Private Room",88017947,Tom,,Nob Hill,37.79364120207005,-122.41745866007142,Private room,99,2,26,2017-09-12,2.91,1,300
747416,Russian Hill Family Rental House,3923476,Ashley & Mike,,Nob Hill,37.791638118513816,-122.41934528267859,Entire home/apt,750,3,6,2014-10-03,0.12,1,361
